Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,0.1519356972535466,0.1677595667388614,-0.07129476246831856
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,58945000,-0.00667204784236497,0.13953326834042423,-0.08257358949208315
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,-0.05446894835320326,0.08956340374625071,-0.12855010368678177
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,15727500,-0.054509846038187426,0.09304386951260946,-0.17912604550088274
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,11905600,0.03123627295980591,0.04323794834980288,-0.15246579726145149
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,-0.0012220186486088247,0.08661408347592303,-0.15267771220262016
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,32222500,-0.031517139000605376,0.057353889501332134,-0.18223056985550568
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,18931800,0.01427778041672001,0.033659069865842106,-0.17109513942201804
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,-0.059689129758029424,0.07075485416132077,-0.2204867982636184
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,-0.019539471456759827,0.04000731828750648,-0.23407118926557335
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,15273000,0.005905752724699953,0.03979449570648397,-0.2289911739751822
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,0.04151927933138033,0.05003189364613925,-0.19834485316257
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,0.02537728010287066,0.05601784767553242,-0.17803377202284842
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,25442200,-0.004120469378375846,0.05314258978275399,-0.17995726062981965
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,-0.01859073972939984,0.03248077781213898,-0.190544526264811
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,8748030,0.0035291102092429583,0.015504399494028043,-0.18833834354685386
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,0.018332505458648285,0.06802256081359093,-0.17410622758798955
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,-0.0025395173166042895,0.04153226464471893,-0.17616188736873994
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,0.0068070866522502715,0.024692728579370993,-0.1701107652100058
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,0.0031689130085912343,0.01856532084983087,-0.16746993169325974
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,12364100,0.005458232411423403,0.01634186910400448,-0.1620323689856139
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,13340100,-0.01653486654186942,0.02318708489822341,-0.17433221999965975
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,-0.014415630832770754,0.02962808799834238,-0.18659146010656458
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,0.019615588368569137,0.03673480047255362,-0.17084948027560154
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,7009320,-0.005490190425720742,0.020226692837244098,-0.17528947609601286
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,0.0008271343718790902,0.008082508446446646,-0.17489340407474196
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,18898700,-0.03515377329945624,0.03908138448409049,-0.20392982712189156
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,-0.026774693453109233,0.05251759787404686,-0.22527517360137317
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,-0.016620352688625162,0.01737765831095972,-0.24260545761916663
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,32431300,0.011955659045429279,0.06669557805326676,-0.2328352665653779
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,0.0058086884536090455,0.010570031174514938,-0.22873138866857812
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,-0.014653531272593279,0.01671436707382834,-0.2414530756087454
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,0.012251800235389965,0.022865080194584886,-0.23275127030106013
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,-0.017879452125651896,0.0199487790499997,-0.2457535662843917
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,-0.05294123105105797,0.05747227252572684,-0.2861363983636699
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,-0.02227715381526163,0.05966010519515974,-0.30201959786198773
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,-0.026205859280311383,0.0640202891462136,-0.320784446488507
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,0.020703512722289208,0.03834799661407695,-0.30721088430296806
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,0.03811003257872558,0.045186763781451145,-0.28170885518627853
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,-0.02761885453548918,0.03363399578212589,-0.30105741126239305
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,0.034418702333968154,0.04273080166397358,-0.27671531044990727
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,0.00809315472578076,0.02028203034740006,-0.2712691468104954
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,-0.0359802814036525,0.04164839387112873,-0.29802922563681145
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,-0.01093218393697526,0.018021332398749035,-0.3053898670861295
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,0.027949191706237997,0.04673321102926442,-0.28671857843219095
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,-0.036779876512901266,0.05207755367395994,-0.31230697011539865
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,0.004356341361166027,0.02877095816078712,-0.30830533805877247
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,-0.014402390775512863,0.025487713310446747,-0.31816059938192576
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,-0.006182281104684106,0.017571038479377687,-0.3219899341209036
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.030430858466170996,0.03217808097082986,-0.300829466249394
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,-0.01856380486469611,0.020483903102752832,-0.3141799047555285
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0024917184690256278,0.00725204279400149,-0.3128769725120265
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,-0.10776686435849991,0.12120304066176679,-0.38678648496847323
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,-0.0600785299812876,0.1149713970263333,-0.42168797672074687
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.03890683553533014,0.050010516593250065,-0.39888781299726106
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.04268162514326268,0.05448189135202908,-0.37347665265864405
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.028470732229305185,0.05537318995296747,-0.3560812823848245
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,-0.03733137995621494,0.0423851244442377,-0.38223297465932404
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.024912706601556422,0.03771757535078857,-0.3736123089420681
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,-0.05375884988044988,0.05168893426745047,-0.4076916670525468
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,-0.03324643248414827,0.05508245557352054,-0.42633627487602477
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.00804030075540374,0.02640644947327253,-0.4225918725285922
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,-0.1565930750498653,0.21996216978356564,-0.517251122111064
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,-0.21144862196566871,0.30542828035283387,-0.6219053637164577
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.17821708719158869,0.29491736565870696,-0.5561655346305097
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,-0.00832520380537527,0.10922510149560893,-0.5604168111132635
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,-0.04246580013191237,0.0864964865047706,-0.5774152523740945
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,0.05560077444138223,0.12436125893288263,-0.5515185251007118
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,0.021498570488300173,0.04538922800908418,-0.5460430909823614
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,-0.016503647079460282,0.04917304374065212,-0.5534019221279637
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,0.0737382606648691,0.07848033411380873,-0.519572345240789
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.028687036825075563,0.0467464744114372,-0.5055552860281063
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,-0.0022579027249116645,0.042847129219914404,-0.5070508875351942
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,0.06427373211222309,0.07907071188443804,-0.4764149945508075
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,0.02368800991891784,0.04585676233258207,-0.4632496992673134
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.07786199419605744,0.21766855614638625,-0.42210460485046186
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,-0.03655931713327831,0.09904932763816676,-0.4434940842045383
2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,-0.11219285371519871,0.17392509667710088,-0.5071276461188974
2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,-0.001718542245643162,0.08152700160986326,-0.5095359920705627
2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,-0.03035375941254781,0.07532796845530099,-0.5243898310870198
2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,-0.03957601154633916,0.079492723878136,-0.5444665951129186
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.043722158187070814,0.09225293396038681,-0.5255572736634345
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.04959644263664864,0.08764975486870363,-0.5036466146107369
2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,-0.046010344481269505,0.09565979989556617,-0.525977718920378
2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,-0.001826075536872085,0.04045439118804661,-0.5251497048022421
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,-0.042944129153365984,0.1149376736488874,-0.5459352356057845
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,0.023743680503459652,0.06603093081776978,-0.534386547803172
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,0.02469109613374587,0.034554176321351715,-0.5230178367262482
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,-0.01906440844572377,0.037819437785907795,-0.5321593776201399
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,-0.01477987715627238,0.032061745296573685,-0.5387138304500004
2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,-0.0012311848303054873,0.030069873876115816,-0.5395060204039525
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,-0.0029749359511789253,0.02445041869762421,-0.5408277931739991
2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,0.011766361924821833,0.021069447495577487,-0.5349955789777443
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,0.061610513511999754,0.08585753470229496,-0.5061346409696068
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,0.09299703207166998,0.10308759065024065,-0.4598165024152647
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,-0.08742394206758974,0.1665772989697616,-0.5070414732139806
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,-0.004181814720187971,0.045842725914649884,-0.5099867335648521
2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,0.04176733190278581,0.05794312354802278,-0.4891639591153071
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,-0.02990023629482208,0.05126543397575589,-0.5042619350859439
2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,0.016743822791281504,0.03005196260537013,-0.4960285059055183
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,0.014549519225243168,0.03260357161736005,-0.48875260987701385
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,0.003097024774383117,0.049904604334973346,-0.48714827180753106
2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,-0.03499305494022753,0.05362816698453221,-0.5050567905390527
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,0.012352870086102197,0.03307785487380044,-0.4987204888202531
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,-0.0006571910394118641,0.014801094260245673,-0.4987246832190082
2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,-0.005298759655745222,0.016176272994268937,-0.5016600734309336
2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,-0.00439637150919947,0.014740233478221842,-0.503829955008031
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,0.07360446158209011,0.08550732587848908,-0.46795600038068674
2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,0.0017137492852363767,0.020895535716033198,-0.4670022797855028
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,0.02335768613570588,0.06394833182513504,-0.4542277708018281
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,0.059446191131697246,0.06963647748216051,-0.4230925762162495
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,0.02188116997881684,0.06576265206951093,-0.40986646760705947
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,-0.030564161697168357,0.06004266127988611,-0.428642892379517
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,0.011300215372570532,0.0638215914313025,-0.42339571904606
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,-0.012510109338315867,0.028120610516541245,-0.4315047375141223
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,0.012972849702017175,0.028582248101441943,-0.42377113977032954
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,-0.006902829267430466,0.019419218242136438,-0.4267934303903673
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,0.0555960201254011,0.0686690898621336,-0.3943926458712189
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,0.007434264975117566,0.03555217715389003,-0.3903818502647547
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,0.01583146381445455,0.023692964426412333,-0.38125720997899926
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,-0.006832447344437664,0.015987724213087917,-0.3859774128247978
2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,-0.03063317696159995,0.0321058258982454,-0.4066538865489081
2015-03-14,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,22612300,-0.012097960592830526,0.019097706076948606,-0.41478876048714086
2015-03-15,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,11970100,0.015992321156832467,0.019690634239233118,-0.4068997437270586
2015-03-16,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,21516100,0.014665098695448187,0.029497530584876586,-0.39819769874508737
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200,-0.01750896409855296,0.02810030985042755,-0.4096417467865472
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000,-0.10229590778743636,0.14193782411263678,-0.47089938834217304
2015-03-19,255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,52732000,0.018060927275961758,0.06277444276202027,-0.46128556956049194
2015-03-20,260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,18456700,0.003146399996537985,0.02193996387281527,-0.4598073021451502
2015-03-21,261.6440124511719,262.1960144042969,255.64999389648438,260.0249938964844,17130100,-0.006586459050732407,0.02560540060275951,-0.46358815114509955
2015-03-22,259.9169921875,269.74700927734375,259.5899963378906,267.9599914550781,18438100,0.03051628783713256,0.03912713541639112,-0.44735294787471624
2015-03-23,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,22811900,-0.004552923046751367,0.05941661633744744,-0.4502052708663471
2015-03-24,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,40073700,-0.07927191192851335,0.09357986548541963,-0.4899197486071477
2015-03-25,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558594,35866900,0.0024512103336411517,0.053590694393450544,-0.4885053691411949
2015-03-26,246.2760009765625,254.35400390625,244.90499877929688,248.53199768066406,25730000,0.00948423984058766,0.038582328552094536,-0.4835836006756601
2015-03-27,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,17274900,-0.006047473712368467,0.04729768537310397,-0.48681882186066994
2015-03-28,246.97500610351562,254.2050018310547,246.97500610351562,252.79800415039062,16040900,0.023353521367486474,0.029274200015643403,-0.4749547213944374
2015-03-29,252.74000549316406,253.13900756835938,240.85000610351562,242.71299743652344,21699400,-0.039893537719022376,0.0510234633731419,-0.49555586288207865
2015-03-30,242.87899780273438,249.24200439453125,239.21400451660156,247.5260009765625,23009600,0.019830019780040065,0.041920622073085,-0.48570238027246615
2015-03-31,247.45399475097656,248.72999572753906,242.73899841308594,244.2239990234375,22672000,-0.013340020604290626,0.024680819125148634,-0.4925651818749406
2015-04-01,244.22300720214844,247.54100036621094,241.16000366210938,247.27200317382812,22877200,0.012480362956050595,0.02645959780727991,-0.4866124354324769
